HEAD_0, HEAD_1, HEAD_2, HEAD_3
80.510002, 262.690002, -40008.000000, 20.000000
80.349998, 260.010010, -40040.000000, -25.000000
80.160004, 257.420013, -40071.000000, -89.000000
79.970001, 254.929993, -40097.000000, -168.000000
79.750000, 252.539993, -40120.000000, -263.000000
79.519997, 250.240005, -40141.000000, -371.000000
79.269997, 248.050003, -40157.000000, -492.000000
79.000000, 245.960007, -40170.000000, -625.000000
78.730003, 243.970001, -40179.000000, -766.000000
78.440002, 242.070007, -40185.000000, -917.000000
78.129997, 240.270004, -40187.000000, -1078.000000
77.820000, 238.539993, -40187.000000, -1245.000000
77.500000, 236.910004, -40182.000000, -1417.000000
77.169998, 235.350006, -40174.000000, -1596.000000
76.839996, 233.880005, -40161.000000, -1779.000000
76.480003, 232.460007, -40144.000000, -1970.000000
76.129997, 231.130005, -40123.000000, -2162.000000
75.769997, 229.850006, -40098.000000, -2359.000000
75.410004, 228.630005, -40068.000000, -2559.000000
75.040001, 227.479996, -40034.000000, -2760.000000
74.660004, 226.369995, -39996.000000, -2965.000000
74.279999, 225.309998, -39953.000000, -3172.000000
73.889999, 224.309998, -39907.000000, -3382.000000
73.500000, 223.339996, -39857.000000, -3594.000000
73.110001, 222.429993, -39802.000000, -3804.000000
72.709999, 221.550003, -39743.000000, -4018.000000
72.309998, 220.699997, -39679.000000, -4231.000000
71.910004, 219.889999, -39609.000000, -4447.000000
71.500000, 219.119995, -39536.000000, -4661.000000
71.089996, 218.380005, -39458.000000, -4878.000000
70.669998, 217.660004, -39376.000000, -5095.000000
70.260002, 216.970001, -39289.000000, -5310.000000
69.839996, 216.300003, -39198.000000, -5526.000000
69.419998, 215.669998, -39102.000000, -5744.000000
69.000000, 215.050003, -39001.000000, -5960.000000
68.570000, 214.460007, -38895.000000, -6179.000000
68.150002, 213.889999, -38787.000000, -6393.000000
67.720001, 213.339996, -38672.000000, -6608.000000
67.290001, 212.800003, -38553.000000, -6822.000000
66.860001, 212.289993, -38430.000000, -7035.000000
66.430000, 211.789993, -38303.000000, -7246.000000
65.989998, 211.300003, -38170.000000, -7459.000000
65.559998, 210.839996, -38035.000000, -7669.000000
65.129997, 210.380005, -37893.000000, -7879.000000
64.690002, 209.940002, -37747.000000, -8088.000000
64.250000, 209.520004, -37598.000000, -8295.000000
63.810001, 209.100006, -37445.000000, -8499.000000
63.369999, 208.699997, -37285.000000, -8705.000000
62.930000, 208.300003, -37125.000000, -8906.000000
62.480000, 207.919998, -36958.000000, -9108.000000
62.049999, 207.550003, -36789.000000, -9305.000000
61.599998, 207.190002, -36614.000000, -9503.000000
61.160000, 206.839996, -36435.000000, -9700.000000
60.709999, 206.490005, -36253.000000, -9894.000000
60.270000, 206.160004, -36067.000000, -10086.000000
59.820000, 205.830002, -35879.000000, -10275.000000
59.369999, 205.509995, -35684.000000, -10465.000000
58.919998, 205.199997, -35489.000000, -10650.000000
58.470001, 204.889999, -35287.000000, -10834.000000
58.020000, 204.589996, -35086.000000, -11014.000000
57.570000, 204.300003, -34876.000000, -11195.000000
57.130001, 204.020004, -34668.000000, -11371.000000
56.669998, 203.729996, -34453.000000, -11546.000000
56.220001, 203.460007, -34236.000000, -11719.000000
55.770000, 203.199997, -34017.000000, -11890.000000
55.310001, 202.929993, -33795.000000, -12058.000000
54.860001, 202.669998, -33571.000000, -12223.000000
54.410000, 202.419998, -33344.000000, -12386.000000
53.950001, 202.169998, -33115.000000, -12546.000000
53.500000, 201.929993, -32881.000000, -12704.000000
53.049999, 201.699997, -32647.000000, -12858.000000
52.590000, 201.460007, -32410.000000, -13011.000000
52.130001, 201.229996, -32167.000000, -13163.000000
51.680000, 201.000000, -31927.000000, -13311.000000
51.230000, 200.779999, -31685.000000, -13456.000000
50.770000, 200.559998, -31438.000000, -13601.000000
50.310001, 200.339996, -31192.000000, -13741.000000
49.849998, 200.130005, -30941.000000, -13881.000000
49.400002, 199.919998, -30691.000000, -14015.000000
48.939999, 199.720001, -30437.000000, -14150.000000
48.480000, 199.520004, -30181.000000, -14282.000000
48.020000, 199.320007, -29929.000000, -14410.000000
47.560001, 199.130005, -29671.000000, -14538.000000
47.099998, 198.929993, -29412.000000, -14663.000000
46.650002, 198.729996, -29156.000000, -14785.000000
46.189999, 198.550003, -28896.000000, -14906.000000
45.730000, 198.369995, -28634.000000, -15024.000000
45.270000, 198.179993, -28370.000000, -15140.000000
44.799999, 198.000000, -28106.000000, -15254.000000
44.340000, 197.820007, -27842.000000, -15366.000000
43.880001, 197.649994, -27577.000000, -15476.000000
43.419998, 197.470001, -27311.000000, -15585.000000
42.959999, 197.300003, -27045.000000, -15691.000000
42.500000, 197.130005, -26780.000000, -15796.000000
42.040001, 196.960007, -26512.000000, -15900.000000
41.580002, 196.800003, -26245.000000, -16000.000000
41.119999, 196.630005, -25977.000000, -16099.000000
40.660000, 196.470001, -25708.000000, -16197.000000
40.200001, 196.309998, -25440.000000, -16293.000000
39.730000, 196.160004, -25172.000000, -16388.000000
39.270000, 195.990005, -24898.000000, -16484.000000
38.799999, 195.839996, -24629.000000, -16577.000000
38.340000, 195.690002, -24360.000000, -16668.000000
37.880001, 195.529999, -24090.000000, -16759.000000
37.410000, 195.380005, -23817.000000, -16848.000000
36.950001, 195.229996, -23547.000000, -16935.000000
36.490002, 195.089996, -23278.000000, -17021.000000
36.020000, 194.940002, -23003.000000, -17109.000000
35.560001, 194.800003, -22733.000000, -17194.000000
35.099998, 194.649994, -22462.000000, -17278.000000
34.630001, 194.509995, -22187.000000, -17363.000000
34.169998, 194.369995, -21916.000000, -17447.000000
33.709999, 194.229996, -21645.000000, -17528.000000
33.240002, 194.089996, -21370.000000, -17611.000000
32.779999, 193.949997, -21099.000000, -17692.000000
32.310001, 193.809998, -20823.000000, -17773.000000
31.850000, 193.669998, -20550.000000, -17854.000000
31.379999, 193.539993, -20273.000000, -17935.000000
30.920000, 193.410004, -20000.000000, -18015.000000
30.450001, 193.270004, -19722.000000, -18096.000000
29.990000, 193.139999, -19448.000000, -18176.000000
29.520000, 193.009995, -19170.000000, -18256.000000
29.049999, 192.880005, -18892.000000, -18335.000000
28.590000, 192.750000, -18617.000000, -18414.000000
28.129999, 192.630005, -18337.000000, -18494.000000
27.660000, 192.490005, -18059.000000, -18573.000000
27.200001, 192.369995, -17777.000000, -18653.000000
26.730000, 192.240005, -17493.000000, -18734.000000
26.270000, 192.119995, -17213.000000, -18813.000000
25.799999, 191.990005, -16929.000000, -18893.000000
25.340000, 191.869995, -16648.000000, -18973.000000
24.870001, 191.740005, -16362.000000, -19053.000000
24.400000, 191.619995, -16074.000000, -19134.000000
23.930000, 191.500000, -15785.000000, -19215.000000
23.469999, 191.380005, -15498.000000, -19295.000000
23.000000, 191.259995, -15206.000000, -19376.000000
22.530001, 191.130005, -14912.000000, -19457.000000
22.070000, 191.020004, -14621.000000, -19537.000000
21.600000, 190.899994, -14326.000000, -19619.000000
21.129999, 190.779999, -14029.000000, -19702.000000
20.660000, 190.660004, -13730.000000, -19784.000000
20.200001, 190.550003, -13433.000000, -19865.000000
19.730000, 190.429993, -13129.000000, -19947.000000
19.270000, 190.309998, -12824.000000, -20030.000000
18.799999, 190.199997, -12516.000000, -20112.000000
18.330000, 190.080002, -12206.000000, -20194.000000
17.870001, 189.960007, -11899.000000, -20275.000000
17.400000, 189.850006, -11587.000000, -20358.000000
16.930000, 189.729996, -11271.000000, -20441.000000
16.459999, 189.630005, -10954.000000, -20523.000000
15.990000, 189.509995, -10633.000000, -20605.000000
15.530000, 189.399994, -10316.000000, -20685.000000
15.060000, 189.279999, -9990.000000, -20766.000000
14.590000, 189.169998, -9663.000000, -20846.000000
14.130000, 189.050003, -9332.000000, -20926.000000
13.660000, 188.949997, -9000.000000, -21007.000000
13.190000, 188.839996, -8666.000000, -21088.000000
12.730000, 188.729996, -8334.000000, -21167.000000
12.260000, 188.619995, -7994.000000, -21245.000000
11.790000, 188.500000, -7651.000000, -21323.000000
11.320000, 188.389999, -7305.000000, -21400.000000
10.850000, 188.279999, -6957.000000, -21476.000000
10.380000, 188.169998, -6606.000000, -21551.000000
9.910000, 188.059998, -6253.000000, -21625.000000
9.450000, 187.949997, -5896.000000, -21700.000000
8.980000, 187.839996, -5542.000000, -21772.000000
8.520000, 187.729996, -5180.000000, -21844.000000
8.050000, 187.630005, -4816.000000, -21914.000000
7.580000, 187.520004, -4449.000000, -21982.000000
7.110000, 187.410004, -4080.000000, -22049.000000
6.640000, 187.300003, -3707.000000, -22114.000000
6.170000, 187.199997, -3332.000000, -22177.000000
5.700000, 187.089996, -2953.000000, -22240.000000
5.230000, 186.979996, -2571.000000, -22302.000000
4.770000, 186.869995, -2194.000000, -22361.000000
4.300000, 186.770004, -1808.000000, -22418.000000
3.840000, 186.660004, -1420.000000, -22473.000000
3.370000, 186.550003, -1029.000000, -22526.000000
2.900000, 186.440002, -636.000000, -22577.000000
2.430000, 186.339996, -241.000000, -22625.000000
1.960000, 186.229996, 156.000000, -22671.000000
1.490000, 186.119995, 558.000000, -22716.000000
1.030000, 186.009995, 956.000000, -22758.000000
0.560000, 185.910004, 1360.000000, -22798.000000
0.090000, 185.800003, 1768.000000, -22835.000000
-0.370000, 185.690002, 2177.000000, -22869.000000
-0.830000, 185.589996, 2587.000000, -22900.000000
-1.300000, 185.479996, 2999.000000, -22929.000000
-1.770000, 185.369995, 3413.000000, -22955.000000
-2.240000, 185.259995, 3831.000000, -22979.000000
-2.700000, 185.160004, 4243.000000, -23000.000000
-3.170000, 185.050003, 4664.000000, -23018.000000
-3.640000, 184.940002, 5086.000000, -23033.000000
-4.110000, 184.830002, 5509.000000, -23045.000000
-4.580000, 184.729996, 5931.000000, -23053.000000
-5.040000, 184.619995, 6356.000000, -23058.000000
-5.510000, 184.509995, 6781.000000, -23060.000000
-5.970000, 184.399994, 7201.000000, -23059.000000
-6.440000, 184.289993, 7631.000000, -23055.000000
-6.910000, 184.190002, 8061.000000, -23048.000000
-7.380000, 184.080002, 8491.000000, -23037.000000
-7.850000, 183.970001, 8922.000000, -23023.000000
-8.320000, 183.860001, 9352.000000, -23006.000000
-8.780000, 183.750000, 9776.000000, -22986.000000
-9.250000, 183.639999, 10206.000000, -22962.000000
-9.720000, 183.529999, 10637.000000, -22935.000000
-10.190000, 183.419998, 11068.000000, -22904.000000
-10.650000, 183.309998, 11501.000000, -22869.000000
-11.120000, 183.199997, 11927.000000, -22832.000000
-11.580000, 183.089996, 12358.000000, -22791.000000
-12.050000, 182.979996, 12788.000000, -22747.000000
-12.520000, 182.880005, 13218.000000, -22699.000000
-12.980000, 182.770004, 13639.000000, -22649.000000
-13.450000, 182.649994, 14068.000000, -22595.000000
-13.920000, 182.539993, 14495.000000, -22538.000000
-14.390000, 182.429993, 14923.000000, -22476.000000
-14.850000, 182.309998, 15345.000000, -22412.000000
-15.320000, 182.199997, 15770.000000, -22344.000000
-15.790000, 182.089996, 16194.000000, -22273.000000
-16.250000, 181.979996, 16610.000000, -22200.000000
-16.719999, 181.869995, 17031.000000, -22122.000000
-17.190001, 181.750000, 17450.000000, -22042.000000
-17.650000, 181.630005, 17862.000000, -21959.000000
-18.120001, 181.520004, 18277.000000, -21872.000000
-18.580000, 181.410004, 18694.000000, -21781.000000
-19.040001, 181.289993, 19102.000000, -21688.000000
-19.510000, 181.169998, 19514.000000, -21591.000000
-19.969999, 181.050003, 19917.000000, -21494.000000
-20.440001, 180.949997, 20323.000000, -21391.000000
-20.910000, 180.820007, 20729.000000, -21286.000000
-21.370001, 180.699997, 21125.000000, -21180.000000
-21.840000, 180.589996, 21524.000000, -21069.000000
-22.299999, 180.470001, 21917.000000, -20957.000000
-22.770000, 180.350006, 22313.000000, -20839.000000
-23.230000, 180.229996, 22702.000000, -20721.000000
-23.700001, 180.110001, 23092.000000, -20599.000000
-24.160000, 179.979996, 23475.000000, -20476.000000
-24.629999, 179.869995, 23860.000000, -20349.000000
-25.090000, 179.740005, 24237.000000, -20222.000000
-25.559999, 179.619995, 24617.000000, -20090.000000
-26.020000, 179.490005, 24989.000000, -19958.000000
-26.490000, 179.369995, 25364.000000, -19820.000000
-26.950001, 179.240005, 25730.000000, -19682.000000
-27.410000, 179.119995, 26094.000000, -19542.000000
-27.879999, 178.990005, 26460.000000, -19398.000000
-28.340000, 178.869995, 26817.000000, -19255.000000
-28.809999, 178.729996, 27178.000000, -19106.000000
-29.270000, 178.610001, 27528.000000, -18959.000000
-29.730000, 178.479996, 27877.000000, -18809.000000
-30.190001, 178.339996, 28224.000000, -18657.000000
-30.660000, 178.210007, 28572.000000, -18499.000000
-31.120001, 178.080002, 28912.000000, -18343.000000
-31.580000, 177.949997, 29249.000000, -18185.000000
-32.040001, 177.809998, 29582.000000, -18025.000000
-32.509998, 177.669998, 29919.000000, -17860.000000
-32.970001, 177.539993, 30245.000000, -17697.000000
-33.439999, 177.399994, 30570.000000, -17532.000000
-33.900002, 177.259995, 30892.000000, -17365.000000
-34.360001, 177.119995, 31210.000000, -17196.000000
-34.820000, 176.979996, 31525.000000, -17025.000000
-35.290001, 176.839996, 31841.000000, -16850.000000
-35.750000, 176.690002, 32150.000000, -16676.000000
-36.209999, 176.550003, 32455.000000, -16501.000000
-36.669998, 176.399994, 32758.000000, -16323.000000
-37.130001, 176.250000, 33057.000000, -16145.000000
-37.590000, 176.100006, 33353.000000, -15965.000000
-38.049999, 175.949997, 33646.000000, -15783.000000
-38.509998, 175.800003, 33936.000000, -15599.000000
-38.970001, 175.649994, 34222.000000, -15415.000000
-39.430000, 175.490005, 34501.000000, -15231.000000
-39.889999, 175.339996, 34781.000000, -15043.000000
-40.349998, 175.169998, 35059.000000, -14853.000000
-40.810001, 175.020004, 35332.000000, -14662.000000
-41.270000, 174.850006, 35603.000000, -14469.000000
-41.730000, 174.690002, 35870.000000, -14275.000000
-42.189999, 174.520004, 36130.000000, -14083.000000
-42.650002, 174.350006, 36392.000000, -13885.000000
-43.110001, 174.190002, 36649.000000, -13686.000000
-43.560001, 174.020004, 36900.000000, -13489.000000
-44.020000, 173.839996, 37151.000000, -13287.000000
-44.480000, 173.660004, 37399.000000, -13083.000000
-44.939999, 173.479996, 37640.000000, -12881.000000
-45.400002, 173.300003, 37881.000000, -12674.000000
-45.849998, 173.130005, 38115.000000, -12469.000000
-46.310001, 172.940002, 38350.000000, -12259.000000
-46.759998, 172.750000, 38578.000000, -12052.000000
-47.220001, 172.559998, 38802.000000, -11842.000000
-47.680000, 172.369995, 39026.000000, -11627.000000
-48.130001, 172.169998, 39243.000000, -11414.000000
-48.580002, 171.970001, 39458.000000, -11199.000000
-49.040001, 171.770004, 39670.000000, -10980.000000
-49.500000, 171.559998, 39877.000000, -10761.000000
-49.950001, 171.360001, 40080.000000, -10542.000000
-50.400002, 171.149994, 40280.000000, -10321.000000
-50.860001, 170.929993, 40476.000000, -10098.000000
-51.310001, 170.710007, 40669.000000, -9873.000000
-51.759998, 170.490005, 40857.000000, -9647.000000
-52.220001, 170.270004, 41041.000000, -9419.000000
-52.669998, 170.029999, 41222.000000, -9189.000000
-53.119999, 169.800003, 41398.000000, -8958.000000
-53.580002, 169.559998, 41571.000000, -8724.000000
-54.029999, 169.320007, 41739.000000, -8489.000000
-54.470001, 169.070007, 41903.000000, -8256.000000
-54.930000, 168.820007, 42064.000000, -8017.000000
-55.369999, 168.559998, 42219.000000, -7781.000000
-55.830002, 168.300003, 42371.000000, -7539.000000
-56.270000, 168.039993, 42516.000000, -7300.000000
-56.720001, 167.770004, 42659.000000, -7054.000000
-57.169998, 167.479996, 42796.000000, -6811.000000
-57.619999, 167.199997, 42928.000000, -6567.000000
-58.070000, 166.910004, 43058.000000, -6316.000000
-58.509998, 166.610001, 43182.000000, -6068.000000
-58.959999, 166.309998, 43300.000000, -5818.000000
-59.400002, 166.000000, 43415.000000, -5567.000000
-59.840000, 165.679993, 43523.000000, -5318.000000
-60.290001, 165.350006, 43627.000000, -5064.000000
-60.730000, 165.020004, 43725.000000, -4809.000000
-61.169998, 164.679993, 43818.000000, -4556.000000
-61.619999, 164.330002, 43907.000000, -4298.000000
-62.049999, 163.970001, 43990.000000, -4043.000000
-62.500000, 163.589996, 44070.000000, -3781.000000
-62.939999, 163.220001, 44143.000000, -3522.000000
-63.369999, 162.830002, 44210.000000, -3262.000000
-63.810001, 162.429993, 44272.000000, -3002.000000
-64.250000, 162.020004, 44329.000000, -2741.000000
-64.680000, 161.589996, 44379.000000, -2482.000000
-65.120003, 161.149994, 44424.000000, -2219.000000
-65.540001, 160.699997, 44463.000000, -1960.000000
-65.970001, 160.229996, 44496.000000, -1700.000000
-66.400002, 159.759995, 44524.000000, -1438.000000
-66.830002, 159.259995, 44547.000000, -1175.000000
-67.260002, 158.750000, 44563.000000, -913.000000
-67.690002, 158.220001, 44573.000000, -654.000000
-68.120003, 157.669998, 44577.000000, -392.000000
-68.540001, 157.100006, 44575.000000, -134.000000
-68.959999, 156.520004, 44568.000000, 123.000000
-69.370003, 155.910004, 44554.000000, 376.000000
-69.790001, 155.279999, 44534.000000, 633.000000
-70.209999, 154.630005, 44508.000000, 886.000000
-70.620003, 153.949997, 44476.000000, 1139.000000
-71.029999, 153.229996, 44439.000000, 1387.000000
-71.440002, 152.500000, 44395.000000, 1633.000000
-71.839996, 151.729996, 44345.000000, 1878.000000
-72.239998, 150.940002, 44289.000000, 2116.000000
-72.639999, 150.100006, 44227.000000, 2352.000000
-73.040001, 149.229996, 44159.000000, 2586.000000
-73.430000, 148.330002, 44085.000000, 2813.000000
-73.820000, 147.380005, 44005.000000, 3036.000000
-74.199997, 146.389999, 43918.000000, 3253.000000
-74.580002, 145.350006, 43827.000000, 3462.000000
-74.949997, 144.270004, 43728.000000, 3667.000000
-75.330002, 143.130005, 43623.000000, 3865.000000
-75.690002, 141.940002, 43514.000000, 4051.000000
-76.040001, 140.679993, 43398.000000, 4229.000000
-76.400002, 139.369995, 43277.000000, 4397.000000
-76.739998, 137.979996, 43150.000000, 4551.000000
-77.080002, 136.539993, 43018.000000, 4693.000000
-77.410004, 135.020004, 42878.000000, 4824.000000
-77.730003, 133.410004, 42735.000000, 4936.000000
-78.040001, 131.729996, 42587.000000, 5029.000000
-78.339996, 129.960007, 42431.000000, 5108.000000
-78.629997, 128.100006, 42272.000000, 5163.000000
-78.910004, 126.150002, 42105.000000, 5197.000000
-79.180000, 124.110001, 41935.000000, 5205.000000
-79.430000, 121.959999, 41760.000000, 5185.000000
-79.660004, 119.720001, 41581.000000, 5136.000000
-79.889999, 117.379997, 41396.000000, 5060.000000
-80.089996, 114.949997, 41207.000000, 4949.000000
-80.279999, 112.410004, 41013.000000, 4804.000000
-80.440002, 109.779999, 40815.000000, 4622.000000
-80.589996, 107.059998, 40612.000000, 4405.000000
-80.720001, 104.269997, 40404.000000, 4153.000000
-80.830002, 101.410004, 40194.000000, 3862.000000
-80.910004, 98.489998, 39978.000000, 3539.000000
-80.970001, 95.519997, 39759.000000, 3182.000000
-81.010002, 92.519997, 39537.000000, 2791.000000
-81.019997, 89.510002, 39310.000000, 2375.000000
-81.010002, 86.489998, 39080.000000, 1936.000000
-80.970001, 83.489998, 38847.000000, 1474.000000
-80.919998, 80.519997, 38611.000000, 1001.000000
-80.830002, 77.599998, 38372.000000, 514.000000
-80.730003, 74.730003, 38130.000000, 21.000000
-80.610001, 71.930000, 37885.000000, -470.000000
-80.459999, 69.209999, 37638.000000, -961.000000
-80.290001, 66.580002, 37388.000000, -1445.000000
-80.110001, 64.029999, 37136.000000, -1924.000000
-79.900002, 61.590000, 36882.000000, -2388.000000
-79.690002, 59.230000, 36626.000000, -2840.000000
-79.449997, 56.980000, 36368.000000, -3276.000000
-79.199997, 54.840000, 36109.000000, -3696.000000
-78.940002, 52.779999, 35847.000000, -4100.000000
-78.650002, 50.820000, 35583.000000, -4488.000000
-78.370003, 48.959999, 35319.000000, -4857.000000
-78.070000, 47.180000, 35053.000000, -5208.000000
-77.760002, 45.490002, 34787.000000, -5543.000000
-77.440002, 43.880001, 34521.000000, -5860.000000
-77.110001, 42.349998, 34254.000000, -6162.000000
-76.769997, 40.900002, 33988.000000, -6447.000000
-76.430000, 39.509998, 33720.000000, -6718.000000
-76.080002, 38.189999, 33451.000000, -6973.000000
-75.720001, 36.930000, 33182.000000, -7214.000000
-75.360001, 35.730000, 32916.000000, -7440.000000
-74.980003, 34.590000, 32645.000000, -7655.000000
-74.620003, 33.500000, 32380.000000, -7857.000000
-74.230003, 32.459999, 32110.000000, -8047.000000
-73.849998, 31.459999, 31842.000000, -8227.000000
-73.459999, 30.520000, 31577.000000, -8395.000000
-73.070000, 29.600000, 31313.000000, -8553.000000
-72.680000, 28.730000, 31052.000000, -8701.000000
-72.279999, 27.900000, 30790.000000, -8840.000000
-71.870003, 27.090000, 30526.000000, -8971.000000
-71.470001, 26.330000, 30269.000000, -9091.000000
-71.070000, 25.590000, 30010.000000, -9205.000000
-70.650002, 24.879999, 29751.000000, -9309.000000
-70.239998, 24.200001, 29494.000000, -9407.000000
-69.830002, 23.540001, 29240.000000, -9498.000000
-69.410004, 22.910000, 28990.000000, -9582.000000
-68.989998, 22.299999, 28740.000000, -9660.000000
-68.580002, 21.709999, 28497.000000, -9731.000000
-68.150002, 21.139999, 28248.000000, -9797.000000
-67.720001, 20.590000, 28007.000000, -9856.000000
-67.300003, 20.059999, 27768.000000, -9910.000000
-66.870003, 19.549999, 27528.000000, -9959.000000
-66.440002, 19.049999, 27292.000000, -10002.000000
-66.010002, 18.570000, 27057.000000, -10040.000000
-65.580002, 18.100000, 26828.000000, -10076.000000
-65.150002, 17.650000, 26602.000000, -10107.000000
-64.720001, 17.209999, 26377.000000, -10134.000000
-64.290001, 16.790001, 26158.000000, -10156.000000
-63.849998, 16.379999, 25938.000000, -10175.000000
-63.410000, 15.970000, 25722.000000, -10191.000000
-62.970001, 15.580000, 25508.000000, -10202.000000
-62.540001, 15.200000, 25298.000000, -10210.000000
-62.090000, 14.830000, 25088.000000, -10215.000000
-61.650002, 14.470000, 24886.000000, -10218.000000
-61.220001, 14.120000, 24687.000000, -10219.000000
-60.770000, 13.770000, 24489.000000, -10218.000000
-60.330002, 13.440000, 24294.000000, -10214.000000
-59.889999, 13.110000, 24105.000000, -10207.000000
-59.439999, 12.790000, 23917.000000, -10199.000000
-59.000000, 12.480000, 23733.000000, -10187.000000
-58.549999, 12.180000, 23551.000000, -10174.000000
-58.110001, 11.880000, 23373.000000, -10159.000000
-57.660000, 11.590000, 23198.000000, -10144.000000
-57.209999, 11.300000, 23025.000000, -10128.000000
-56.759998, 11.020000, 22858.000000, -10111.000000
-56.320000, 10.750000, 22693.000000, -10093.000000
-55.869999, 10.480000, 22530.000000, -10073.000000
-55.419998, 10.220000, 22373.000000, -10053.000000
-54.970001, 9.960000, 22216.000000, -10031.000000
-54.509998, 9.710000, 22063.000000, -10008.000000
-54.070000, 9.470000, 21916.000000, -9985.000000
-53.619999, 9.220000, 21768.000000, -9963.000000
-53.160000, 8.980000, 21625.000000, -9941.000000
-52.709999, 8.750000, 21485.000000, -9919.000000
-52.259998, 8.520000, 21350.000000, -9897.000000
-51.810001, 8.300000, 21216.000000, -9875.000000
-51.360001, 8.070000, 21085.000000, -9853.000000
-50.900002, 7.850000, 20957.000000, -9830.000000
-50.450001, 7.640000, 20833.000000, -9808.000000
-50.000000, 7.430000, 20711.000000, -9785.000000
-49.540001, 7.220000, 20589.000000, -9766.000000
-49.080002, 7.020000, 20473.000000, -9747.000000
-48.630001, 6.810000, 20358.000000, -9729.000000
-48.180000, 6.610000, 20247.000000, -9713.000000
-47.720001, 6.410000, 20136.000000, -9696.000000
-47.259998, 6.220000, 20030.000000, -9680.000000
-46.810001, 6.030000, 19927.000000, -9666.000000
-46.349998, 5.840000, 19825.000000, -9651.000000
-45.900002, 5.660000, 19727.000000, -9639.000000
-45.439999, 5.480000, 19628.000000, -9629.000000
-44.980000, 5.300000, 19533.000000, -9622.000000
-44.520000, 5.120000, 19439.000000, -9615.000000
-44.070000, 4.940000, 19348.000000, -9610.000000
-43.610001, 4.770000, 19258.000000, -9607.000000
-43.150002, 4.590000, 19170.000000, -9604.000000
-42.689999, 4.420000, 19085.000000, -9604.000000
-42.230000, 4.260000, 19002.000000, -9605.000000
-41.770000, 4.090000, 18920.000000, -9608.000000
-41.320000, 3.930000, 18838.000000, -9615.000000
-40.860001, 3.770000, 18757.000000, -9625.000000
-40.400002, 3.600000, 18677.000000, -9636.000000
-39.939999, 3.450000, 18599.000000, -9649.000000
-39.470001, 3.290000, 18522.000000, -9664.000000
-39.009998, 3.130000, 18447.000000, -9682.000000
-38.560001, 2.980000, 18374.000000, -9701.000000
-38.099998, 2.830000, 18302.000000, -9722.000000
-37.639999, 2.680000, 18228.000000, -9747.000000
-37.180000, 2.520000, 18154.000000, -9776.000000
-36.720001, 2.380000, 18081.000000, -9806.000000
-36.259998, 2.230000, 18009.000000, -9839.000000
-35.790001, 2.090000, 17937.000000, -9874.000000
-35.330002, 1.950000, 17866.000000, -9912.000000
-34.869999, 1.800000, 17795.000000, -9952.000000
-34.400002, 1.660000, 17724.000000, -9995.000000
-33.939999, 1.520000, 17654.000000, -10040.000000
-33.480000, 1.380000, 17581.000000, -10089.000000
-33.020000, 1.240000, 17508.000000, -10141.000000
-32.560001, 1.100000, 17434.000000, -10195.000000
-32.099998, 0.970000, 17360.000000, -10252.000000
-31.629999, 0.830000, 17284.000000, -10313.000000
-31.170000, 0.700000, 17210.000000, -10375.000000
-30.709999, 0.560000, 17135.000000, -10440.000000
-30.250000, 0.430000, 17060.000000, -10508.000000
-29.780001, 0.300000, 16982.000000, -10579.000000
-29.320000, 0.170000, 16901.000000, -10653.000000
-28.860001, 0.040000, 16818.000000, -10730.000000
-28.389999, 359.910004, 16734.000000, -10810.000000
-27.930000, 359.779999, 16648.000000, -10892.000000
-27.469999, 359.660004, 16563.000000, -10976.000000
-27.000000, 359.529999, 16474.000000, -11065.000000
-26.540001, 359.410004, 16386.000000, -11154.000000
-26.080000, 359.279999, 16296.000000, -11247.000000
-25.610001, 359.160004, 16199.000000, -11343.000000
-25.150000, 359.029999, 16101.000000, -11441.000000
-24.680000, 358.910004, 16000.000000, -11542.000000
-24.219999, 358.790009, 15897.000000, -11645.000000
-23.750000, 358.660004, 15790.000000, -11751.000000
-23.290001, 358.549988, 15684.000000, -11859.000000
-22.820000, 358.429993, 15574.000000, -11970.000000
-22.360001, 358.299988, 15462.000000, -12083.000000
-21.889999, 358.190002, 15346.000000, -12200.000000
-21.430000, 358.070007, 15225.000000, -12315.000000
-20.959999, 357.950012, 15100.000000, -12435.000000
-20.500000, 357.839996, 14973.000000, -12555.000000
-20.030001, 357.720001, 14841.000000, -12679.000000
-19.570000, 357.600006, 14708.000000, -12803.000000
-19.100000, 357.480011, 14570.000000, -12932.000000
-18.629999, 357.369995, 14428.000000, -13062.000000
-18.170000, 357.260010, 14287.000000, -13193.000000
-17.700001, 357.140015, 14136.000000, -13326.000000
-17.230000, 357.019989, 13980.000000, -13460.000000
-16.770000, 356.910004, 13824.000000, -13593.000000
-16.299999, 356.799988, 13660.000000, -13730.000000
-15.840000, 356.690002, 13495.000000, -13866.000000
-15.370000, 356.570007, 13323.000000, -14006.000000
-14.900000, 356.459991, 13149.000000, -14147.000000
-14.440000, 356.339996, 12969.000000, -14290.000000
-13.970000, 356.230011, 12789.000000, -14432.000000
-13.510000, 356.130005, 12599.000000, -14575.000000
-13.040000, 356.019989, 12405.000000, -14718.000000
-12.580000, 355.910004, 12209.000000, -14859.000000
-12.110000, 355.790009, 12005.000000, -15003.000000
-11.640000, 355.679993, 11797.000000, -15148.000000
-11.170000, 355.570007, 11584.000000, -15294.000000
